screen_name,followers,rt,text 
bigdata,44262,4,b'Taking Data Orchestration to the next level \\U0001f44f Congratulations @Haoyuan @stevenmih @Alluxio https://t.co/VeNZe0hDU7'
bigdata,44262,0,b'Chris R\\xe9 of @HazyResearch and Apple will be giving a keynote at #TheAIconf NYC on April 18th \\U0001f399 See you in NYC in a\\u2026 https://t.co/OyFtmb2AtB'
bigdata,44262,2,b'#NLproc \\U0001f4d6 achieving a new state-of-the-art score on the GLUE Benchmark using Snorkel MeTal (a  framework for traini\\u2026 https://t.co/1Jl7HqTs1F'
bigdata,44262,2,"b""That's a wrap \\U0001f64f thanks to all who attended #StrataData SF 2019! Here's the official conference photo album \\U0001f4f8  See y\\u2026 https://t.co/DhxC7B0PJJ"""
bigdata,44262,1,b'Good summary of Model Governance by @jerryxu of @getdatatron at #StrataData SF https://t.co/vqh978jY69 https://t.co/hFpkdOvYji'
bigdata,44262,6,"b'RT @TheAIConf: .@HazyResearch head honcho Chris R\\xe9, Associate Professor @Stanford + contributor @Apple will give a keynote talk at #TheAICo\\u2026'"
bigdata,44262,0,b'@masaru_dobashi Let\\u2019s try to sync up at the afternoon break at 3:20 pm'
bigdata,44262,1,b'Value driver trees explained: @missjohnson of @Airbnb is giving a great #StrataData SF keynote - 6 guests check int\\u2026 https://t.co/429uE1O6M5'
bigdata,44262,2,b'Congratulations to @kyligence on new funding round: meet with them and congratulate the team here at #StrataData SF https://t.co/ijdTytxu86'
bigdata,44262,5,b'It\\u2019s time for data scientists to collaborate with researchers in other disciplines \\U0001f4fb  a conversation with Forough P\\u2026 https://t.co/CCZwh00AB8'
bigdata,44262,0,b'I hope to see you at 8:15 a.m. for speed networking tomorrow morning at #StrataData SF. We have another great day o\\u2026 https://t.co/Zm4RTMkEZX'
bigdata,44262,10,b'RT @tim_kraska: Northstar Demo @northstar_ds from @MIT_CSAIL &amp; @BrownCSDept at #StrataData Big thanks to @MSRDatabase @erichorvitz for spon\\u2026'
bigdata,44262,2,"b'Early morning sunlight, tutorial day at #StrataData SF. There are still some spots left for Dine-around tonight! https://t.co/6ULUlCN54O'"
bigdata,44262,0,b'@masaru_dobashi Looking forward to catching up!'
bigdata,44262,13,"b'RT @strataconf: Attend Strata SF this week for just $245 with the Expo Plus pass! Pass includes access to innovative data exhibitors, onsit\\u2026'"
bigdata,44262,4,b'.@frlazzeri is a great teacher \\U0001f44f \\u201cForecasting financial time series with deep learning on Azure\\u201d #StrataData SF\\u2026 https://t.co/RF0X7RDLtW'
bigdata,44262,3,"b'Settling in for #StrataData San Francisco , starts Monday https://t.co/MeGaFxGjJs'"
bigdata,44262,2,"b'For a sneak peak: here\'s a a conversation\\U0001f4fb  with @5harad and @scorbettdavies on ""Why it\\u2019s hard to design fair machi\\u2026 https://t.co/Bw6cWglCHL'"
bigdata,44262,5,"b'""The measure and mismeasure of fairness in machine learning"" \\u21e2 I\'m super excited to have @5harad of @CompPolicyLab\\u2026 https://t.co/6J7Jjlf2S2'"
bigdata,44262,3,"b'Regarding open source tools for building chatbots, team @Rasa_HQ has made a lot of progress \\u21e2 come to #TheAIconf NY\\u2026 https://t.co/QorCWqPhTE'"
bigdata,44262,0,b'A survey paper on the the diversity of the approaches for building chatbots by @maali_mnasri of @opla_ai https://t.co/nQ6QMR65yn'
bigdata,44262,9,b'RT @TheAIConf: .@DrKimHazelwood Senior Engineering Manager for #AI Infrastructure @facebook will be a keynote speaker at #TheAIConf in NY.\\u2026'
bigdata,44262,7,"b'RT @lmeyerov: Wow last day of official #GTC19 , and just one more. BIG THANK YOU to folks who stayed for the security session. ""Best talk a\\u2026'"
bigdata,44262,3,b'This data science poll question is open for another few hours \\u21e2 https://t.co/eyu2qnas4C'
bigdata,44262,4,b'It was about two years ago that @mikeloukides and I wrote a post on what was then a relatively new job role/title:\\u2026 https://t.co/mHiyySoTkl'
bigdata,44262,18,"b'Two years ago, you may have described yourself (or you used the job title) ""data scientist"". What are you using today?'"
bigdata,44262,5,"b'RT @KHosanagar: Nice chatting with @bigdata about how manage risk in #machinelearning &amp; the need to weigh considerations such as fairness,\\u2026'"
bigdata,44262,1,"b'10/ Best-selling author @peterwsinger @NewAmerica will give a keynote on ""How social media is changing the world\\u2026an\\u2026 https://t.co/RLWt62ER76'"
bigdata,44262,2,"b'9/ Mark Donsky @okerainc and @nrouda @awscloud will give a briefing on ""Big data in the era of heavy worldwide priv\\u2026 https://t.co/2ybunWPeQk'"
bigdata,44262,1,"b'8/ John Bennett and Siamac Mirzaie will describe how they ""Built and scaled a security detection platform"" @Netflix https://t.co/8IR9v3Braa'"
bigdata,44262,1,"b'7/ @DataVisor  cofounder and CTO, Fang Yu, will explain how one can Detect coordinated fraud attacks using deep lea\\u2026 https://t.co/R7lSR7FN4D'"
bigdata,44262,1,"b'6/ @alex_ingerman @google will lead a session on Federated Learning, entitled ""The future of machine learning is de\\u2026 https://t.co/TTRt5v17e6'"
bigdata,44262,1,"b'5/ Best-selling author @SangerNYT of @nytimes will give a keynote on ""Cyberconflict: A new era of war, sabotage, an\\u2026 https://t.co/zfI1DJ2tlu'"
bigdata,44262,3,"b'4/  Vinod Vaikuntanathan @MIT_CSAIL and Alon Kaufman @DualityTech will lead a session on ""Machine learning on encry\\u2026 https://t.co/e0Hp6Sfmcv'"
bigdata,44262,2,b'3/ @AndBurt and team @ImmutaData are leading a very interesting new tutorial \\u21e2 Successfully deploy machine learning\\u2026 https://t.co/Wkx5ux2Xr0'
bigdata,44262,1,"b'2/ Turing Prize winner Shafi Goldwasser is giving a keynote on ""AI and cryptography"" https://t.co/q8fHl3NrfC'"
bigdata,44262,11,"b'1/ We are a week away from #StrataData San Francisco, and we have another outstanding program in store for you. Her\\u2026 https://t.co/kYlMYlKNGJ'"
bigdata,44262,2,"b""RT @TheAIConf: On the O'Reilly Data Show podcast, @bigdata and @mjahanshahi explore how leveraging #machinelearning and analytics can help\\u2026"""
bigdata,44262,2,b'Congratulations to Professor Karen Uhlenbeck! https://t.co/nDbhyir3uC'
bigdata,44262,1,"b'Federated AI Technology Enabler (FATE) - an open-source project, for federated learning, initiated by Webank\\u2026 https://t.co/hMERHswB78'"
bigdata,44262,3,"b'""on YouTube, some people binge watch some very weird things that could be propaganda, but we won\\u2019t know about it be\\u2026 https://t.co/RQNgVqxTNC'"
bigdata,44262,0,"b""Gliding down the world's longest zipline  \\U0001f1e6\\U0001f1ea Ras Al Khaimah\\u2019s spectacular Jebel Jais mountain https://t.co/VnU5WwNmP3"""
bigdata,44262,6,b'Weak supervision at industrial scale - how existing knowledge in an organization can be used to quickly label large\\u2026 https://t.co/LcvYZZ5ZGy'
bigdata,44262,6,"b'RT @DeterminedAI: Determined AI is recognized by Strata Data Awards as one of three finalists in the ""Disruptive Startup"" category. Remembe\\u2026'"
bigdata,44262,9,b'RT @strataconf: Last chance to save on passes for #StrataData in London! Register tonight before Early Price ends https://t.co/BA8s8J5EXE h\\u2026'
bigdata,44262,0,b'The desert in Ras Al Khaimah https://t.co/LEMnchfd0f'
bigdata,44262,4,b'RT @DeterminedAI: \\u201cOur whole offering is really designed around helping these people [ML engineers] be much more productive throughout this\\u2026'
bigdata,44262,10,b'RT @strataconf: Join the top international data professionals at #StrataData in London https://t.co/BA8s8JnfPc Early price ends tomorrow\\u2014re\\u2026'
bigdata,44262,3,b'Algorithms are shaping our lives\\u2014here\\u2019s how we wrest back control \\U0001f3a7 a conversation with @KHosanagar @Wharton https://t.co/lrIwf9iDBV'
bigdata,44262,8,b'RT @DeterminedAI: Our $11M Series A funding news coverage by @TechCrunch. We are building the first AI-native infrastructure platform. http\\u2026'
bigdata,44262,9,b'Announcing the Future of AI Infrastructure \\U0001f44f team @DeterminedAI on their official launch \\U0001f64c \\u201ccustomers tell us that\\u2026 https://t.co/8R6bwH3eX9'
bigdata,44262,0,b'Ras Al Khaimah https://t.co/LhOvgq0ULh'
bigdata,44262,2,b'Building a recommender service @Mastercard (based on consumer transaction history) using deep learning with Analyti\\u2026 https://t.co/YAbpXWmrIk'
bigdata,44262,7,b'How Apache Pulsar Functions fits in the stream processing landscape: new post by @Jowanza https://t.co/abBn7VR9KJ'
bigdata,44262,2,b'RT @ColumbiaCompSci: Prof @TonyJebara will be at the #TheAIconf to talk about machine learning for #personalization and how #Netflix image\\u2026'
bigdata,44262,0,b'Good morning Ras Al Khaimah \\U0001f1e6\\U0001f1ea https://t.co/PkhrIuw9UC'
bigdata,44262,12,"b""RT @strataconf: The Strata Data Conference is the epicenter where business and data converge. Don't miss it. Register today for #StrataData\\u2026"""
bigdata,44262,0,b'The health care crisis in rural America \\U0001f4fa important story from @CBSSunday https://t.co/067pNJxHFo'
bigdata,44262,2,b'.@AndBurt and his colleagues from @ImmutaData are teaching an exciting new tutorial - Successfully deploy machine l\\u2026 https://t.co/eSOZxQrk8H'
bigdata,44262,4,"b'""trust must now be considered a key feature of every product containing software, no matter whether it is a purely\\u2026 https://t.co/rBsl4ZfpqR'"
bigdata,44262,1,"b'Border Hustle \\U0001f3ac is a new 23-minute documentary on migrants seeking asylum at the U.S.-Mexico border, and how this f\\u2026 https://t.co/yxNxxEKofc'"
bigdata,44262,4,"b""RT @jessetanderson: @bigdata If you're looking for a Kafka class taught by someone with deep expertise and real-world experience, I'll be t\\u2026"""
bigdata,44262,0,"b""Weekend TODO: Call For Speakers of this year's #StrataData in NYC, closes March 12th https://t.co/hox4lYqU3e"""
bigdata,44262,3,b'Good post for data engineers and architects by @jessetanderson \\u21e2 event sourcing and how it helps teams create less\\u2026 https://t.co/sNAZLUgyoE'
bigdata,44262,0,"b'DDD: drunk driving dad, wow! https://t.co/FmUw0hNavt'"
bigdata,44262,1,b'Tina Fey at #RSAC picks \\u201csupervised\\u201d over \\u201cunsupervised\\u201d machine learning - \\u201cI like to supervise one thing at a tim\\u2026 https://t.co/Y3iiT9VcuB'
bigdata,44262,0,b'.@tinafeylaughs at #RSAC 2019 in San Francisco https://t.co/cQH2VYghLX'
bigdata,44262,3,"b'Lessons learned building natural language processing systems in health care: great post by @davidtalby, reinforces\\u2026 https://t.co/BCJSaputcP'"
bigdata,44262,1,"b'You created a machine learning application. Now make sure it\\u2019s secure \\u270d\\ufe0f it\\u2019s been a busy week, l am looking forwar\\u2026 https://t.co/UhlnXL2tNL'"
bigdata,44262,1,b'Incredible \\u2696\\ufe0f https://t.co/2uxHlV4oTz'
bigdata,44262,2,"b'@hmason @IraIracohen has done a lot of building and thinking in the area of ""ML and DL for time series"", not sure h\\u2026 https://t.co/1zS7554ibl'"
bigdata,44262,0,b'@deliprao Congratulations! \\U0001f389\\U0001f388'
bigdata,44262,45,"b""RT @TensorFlowWorld: Announcing #TFWorld presented by @OReillyMedia @TensorFlow, happening Oct 28-31! We're looking for speakers\\u2014come share\\u2026"""
bigdata,44262,15,"b""RT @edd: I'm very excited to announce that @OReillyMedia and @TensorFlow are presenting a new event, TensorFlow World, to be held 28-31 Oct\\u2026"""
bigdata,44262,7,b'See you at the first TensorFlow world this October: @ginablaber announces the open Call For Speakers at\\u2026 https://t.co/GmSmPj1wej'
bigdata,44262,6,b'TensorFlow 2.0 alpha release is available as of today \\U0001f64c @rajatmonga just gave a great overview of new features at\\u2026 https://t.co/TKYscolsUn'
bigdata,44262,2,"b'RT @faculty_ai: \\u201cWithout the right leadership and management, it is difficult for an organisation to build and develop #AI capability.\\u201d Our\\u2026'"
bigdata,44262,1,"b""RT @Alluxio: We're excited to share that we are launching the Alluxio #opensource #meetup group in #NewYork! We will be hosting in person &amp;\\u2026"""
bigdata,44262,3,"b'2/ Neural MMO source release includes a full distributed training implementation, which is based on #PyTorch and\\u2026 https://t.co/Rx1qW1QpD8'"
bigdata,44262,6,"b'1/ Neural MMO \\U0001f195  from @OpenAI, is a massively multiagent game environment for reinforcement learning agents https://t.co/BWV1D7NnEL'"
bigdata,44262,3,"b'\\U0001f195 from @GoogleAI \\u21e2 ""GPipe is a distributed machine learning library that uses synchronous stochastic gradient desce\\u2026 https://t.co/Qbj7bre2fZ'"
bigdata,44262,2,"b""Why your attention is like a piece of contested territory \\U0001f4fb a conversation with @peterwsinger of @NewAmerica [he'll\\u2026 https://t.co/656pptHPvt"""
bigdata,44262,0,b'United Skates is a fun documentary \\U0001f3ac \\U0001f3a5 someone needs to help figure out how to preserve roller skating rinks in the\\u2026 https://t.co/0gLqfqb2FH'
bigdata,44262,0,"b'\\u201cSDNY, are you listening\\u201d \\U0001f4fb good summary of where things stand after this week\\u2019s congressional hearings \\u2696\\ufe0f\\u2026 https://t.co/eo3fIc8qDs'"
bigdata,44262,1,"b'd6tflow, open source #Pydata tool for managing data science workflows;  Caveat is:  ""To help us make this library e\\u2026 https://t.co/rv55AGI7CZ'"
bigdata,44262,5,"b'RT @AndBurt: ""If security experts aren\\u2019t part of the development team from the beginning, if security is something to be added on at the la\\u2026'"
bigdata,44262,2,b'Dimensionality Reduction \\U0001f4ca\\xa0 QVisVis and associated software tools implemented in #rstats can be used to help choose\\u2026 https://t.co/SAGmVe7vfw'
bigdata,44262,1,b'You created a machine learning application. Now make sure it\\u2019s secure \\U0001f510 new post with @mikeloukides https://t.co/WmJOZQpNDl'
bigdata,44262,8,b'RT @TheAIConf: Pssst....Early Price for #TheAIConf in NY ends tonight. https://t.co/BcHWMoB3QE @bigdata @pacoid https://t.co/cEIee6UXZQ'
bigdata,44262,2,b'RT @mikeloukides: .@bigdata and I wrote about machine learning and security:  https://t.co/9isDPplGkB'
bigdata,44262,8,b'You created a machine learning application. Now make sure it\\u2019s secure \\U0001f4dd new post with @mikeloukides  https://t.co/WmJOZQpNDl'
bigdata,44262,0,"b""Why your attention is like a piece of contested territory \\U0001f4fb\\xa0a conversation with @peterwsinger of @NewAmerica [he'll\\u2026 https://t.co/EH6U7AM3OU"""
bigdata,44262,3,"b'10/ And we have many more great speakers, 2-day trainings, and tutorials at the upcoming #TheAIconf NYC this April!\\u2026 https://t.co/KYbmIKIhFj'"
bigdata,44262,2,"b'9/ Chang Ming-Wei of @GoogleAI one of the researchers behind BERT, a powerful, new language representation model https://t.co/825SzBkwr4'"
bigdata,44262,0,b'8/ An overview of AI and Software 2.0 from Chris R\\xe9 of @Stanford @Apple https://t.co/rzpP6WxN0T'
bigdata,44262,1,b'7/ @sgourley founder of @primer_ai  will describe recent developments in Natural Language application https://t.co/DCpZG1sn6W'
bigdata,44262,0,b'6/ @lgetoor of @UCSC_BSOE will speak on recent applications of statistical relational learning https://t.co/BQz1sahOgd'
bigdata,44262,0,"b'5/ @acheyer VP of R&amp;D @Samsung, former cofounder of Siri, will take us through the Evolution of Software Developmen\\u2026 https://t.co/PDAewr17NS'"
bigdata,44262,2,b'4/ @OlgaTroyanskaya of @Princeton and the Simons Foundation will describe her recent work on the applications of ma\\u2026 https://t.co/nACFnQAR3x'
bigdata,44262,1,"b'3/ @TonyJebara, Chief Scientist @netflix @ColumbiaCompSci will describe how they use Machine Learning for Personali\\u2026 https://t.co/sfJfpLJZ82'"
bigdata,44262,0,b'2/ Kim Hazelwood of @facebook will speak on infrastructure they built for Applied Machine Learning at Facebook https://t.co/S6uAPZtXXr'
